        370	   0	  13
        371	   0	  13
        372	  -1	  13
        373	  -1	  13
        374	  -1	  13
        375	  -1	  13
        376	  -1	  13
        377	  -1	  13
        378	  -1	  13
        379	  -1	  13
        380	   0	  13
        381	   0	  13
        382	   0	  13
        383	   1	  13
        384	   1	  13
        385	   2	  13
        386	   2	  13
        387	   3	  13
        388	   4	  13
        389	   4	  13
        390	   5	  13
        391	   6	  13
        392	   7	  13
        393	   8	  13
        394	   9	  13
        395	  10	  13
        396	  11	  13
        397	  12	  13
        398	  13	  13
        399	  14	  13
        400	  15	  13
        401	  16	  13
        402	  17	  13
        403	  18	  13
        404	  19	  13
        405	  20	  13
        406	  21	  13
        407	  22	  13
        408	  23	  13
        409	  24	  13
        410	  25	  13
        411	  26	  13
        412	  27	  13
        413	  27	  13
        414	  28	  13
        415	  29	  13
        416	  29	  13
        417	  30	  13
        418	  31	  13
        419	  31	  14
        420	  32	  14
        421	  32	  14
        422	  32	  14
        423	  32	  15
        424	  33	  15
        425	  33	  15
        426	  33	  15
        427	  33	  16
        428	  33	  16
        429	  33	  16
        430	  33	  16
        431	  32	  17
        432	  32	  17
        433	  32	  17
        434	  31	  17
        435	  31	  17
        436	  30	  17
        437	  30	  17
        438	  29	  17
        439	  28	  17
        440	  28	  17
        441	  27	  17
        442	  26	  17
        443	  25	  17
        444	  24	  17
        445	  24	  17
        446	  23	  17
        447	  22	  17
        448	  21	  17
        449	  20	  17
        450	  19	  17
        451	  18	  17
        452	  17	  17
        453	  16	  17
        454	  15	  17
        455	  14	  17
        456	  13	  17
        457	  12	  17
        458	  11	  17
        459	  10	  17
        460	  10	  17
        461	   9	  17
        462	   8	  17
        463	   7	  17
        464	   7	  17
        465	   6	  17
        466	   5	  17
        467	   5	  17
        468	   4	  17
        469	   4	  17
        470	   4	  17
        471	   3	  17
        472	   3	  17
        473	   3	  17
        474	   3	  17
        475	   3	  17
        476	   3	  17
        477	   3	  17
        478	   3	  17
        479	   3	  17
        480	   3	  17
        481	   4	  17
        482	   4	  17
        483	   5	  17
        484	   5	  17
        485	   6	  17
        486	   6	  17
        487	   7	  17
        488	   8	  17
        489	   8	  17
        490	   9	  17
        491	  10	  17
        492	  11	  17
        493	  12	  17
        494	  13	  17
        495	  14	  17
        496	  15	  17
        497	  16	  17
        498	  17	  17
        499	  18	  17
        500	  19	  17
        501	  20	  17
        502	  21	  17
        503	  22	  17
        504	  23	  17
        505	  24	  17
        506	  25	  17
        507	  26	  17
        508	  27	  17
        509	  28	  17
        510	  29	  17
        511	  30	  17
        512	  30	  17
        513	  31	  17
        514	  32	  17
        515	  33	  17
        516	  33	  17
        517	  34	  17
        518	  34	  17
        519	  35	  18
        520	  35	  18
        521	  36	  18
        522	  36	  18
        523	  36	  19
        524	  37	  19
        525	  37	  19
        526	  37	  19
        527	  37	  20
        528	  37	  20
        529	  37	  20
        530	  36	  20
        531	  36	  21
        532	  36	  21
        533	  35	  21
        534	  35	  21
        535	  35	  21
        536	  34	  21
        537	  33	  21
        538	  33	  21
        539	  32	  21
        540	  31	  21
        541	  31	  21
        542	  30	  21
        543	  29	  21
        544	  28	  21
        545	  27	  21
        546	  26	  21
        547	  26	  21
        548	  25	  21
        549	  24	  21
        550	  23	  21
        551	  22	  21
        552	  21	  21
        553	  20	  21
        554	  19	  21
        555	  18	  21
        556	  17	  21
        557	  16	  21
        558	  15	  21
        559	  14	  21
        560	  13	  21
        561	  13	  21
        562	  12	  21
        563	  11	  21
        564	  11	  21
        565	  10	  21
        566	   9	  21
        567	   9	  21
        568	   8	  21
        569	   8	  21
        570	   8	  21
        571	   7	  21
        572	   7	  21
        573	   7	  21
        574	   7	  21
        575	   7	  21
        576	   7	  21
        577	   7	  21
        578	   7	  21
        579	   7	  21
        580	   7	  21
        581	   8	  21
        582	   8	  21
        583	   8	  21
        584	   9	  21
        585	   9	  21
        586	  10	  21
        587	  11	  21
        588	  11	  21
        589	  12	  21
        590	  13	  21
        591	  14	  21
        592	  15	  21
        593	  16	  21
        594	  16	  21
        595	  17	  21
        596	  18	  21
        597	  19	  21
        598	  20	  21
        599	  21	  21
        600	  23	  21
        601	  24	  21
        602	  25	  21
        603	  26	  21
        604	  27	  21
        605	  28	  21
        606	  29	  21
        607	  30	  21
        608	  31	  21
        609	  32	  21
        610	  32	  21
        611	  33	  21
        612	  34	  21
        613	  35	  21
        614	  36	  21
        615	  36	  21
        616	  37	  21
        617	  38	  21
        618	  38	  21
        619	  39	  21
        620	  39	  21
        621	  40	  22
        622	  40	  22
        623	  40	  22
        624	  40	  22
        625	  40	  23
        626	  40	  23
        627	  40	  23
        628	  40	  23
        629	  40	  24
        630	  40	  24
        631	  40	  24
        632	  40	  24
        633	  39	  24
        634	  39	  24
        635	  38	  24
        636	  38	  24
        637	  37	  24
        638	  37	  24
        639	  36	  24
        640	  35	  24
        641	  34	  24
        642	  34	  24
        643	  33	  24
        644	  32	  24
        645	  31	  24
        646	  30	  24
        647	  29	  24
        648	  28	  24
        649	  27	  24
        650	  26	  24
        651	  25	  24
        652	  24	  24
        653	  23	  24
        654	  23	  24
        655	  22	  24
        656	  21	  24
        657	  20	  24
        658	  19	  24
        659	  18	  24
        660	  17	  24
        661	  16	  24
        662	  16	  24
        663	  15	  24
        664	  14	  24
        665	  14	  24
        666	  13	  24
        667	  12	  24
        668	  12	  24
        669	  12	  24
        670	  11	  24
        671	  11	  24
        672	  11	  24
        673	  11	  24
        674	  10	  24
        675	  10	  24
        676	  10	  24
        677	  10	  24
        678	  11	  24
        679	  11	  24
        680	  11	  24
        681	  11	  24
        682	  12	  24
        683	  12	  24
        684	  13	  24
        685	  13	  24
        686	  14	  24
        687	  14	  24
        688	  15	  24
        689	  16	  24
        690	  17	  24
        691	  17	  24
        692	  18	  24
        693	  19	  24
        694	  20	  24
        695	  21	  24
        696	  22	  24
        697	  23	  24
        698	  24	  24
        699	  25	  24
        700	  26	  24
        701	  27	  24
        702	  28	  24
        703	  29	  24
        704	  30	  24
        705	  31	  24
        706	  32	  24
        707	  33	  24
        708	  34	  24
        709	  35	  24
        710	  36	  24
        711	  37	  24
        712	  38	  24
        713	  39	  24
        714	  39	  24
        715	  40	  24
        716	  41	  24
        717	  41	  24
        718	  42	  25
        719	  42	  25
        720	  43	  25
        721	  43	  25
        722	  44	  26
        723	  44	  26
        724	  44	  26
        725	  44	  26
        726	  44	  27
        727	  44	  27
        728	  44	  27
        729	  44	  27
        730	  44	  28
        731	  44	  28
        732	  43	  28
        733	  43	  28
        734	  42	  28
        735	  42	  28
        736	  41	  28
        737	  41	  28
        738	  40	  28
        739	  40	  28
        740	  39	  28
        741	  38	  28
        742	  37	  28
        743	  36	  28
        744	  36	  28
        745	  35	  28
        746	  34	  28
        747	  33	  28
        748	  32	  28
        749	  31	  28
        750	  30	  28
        751	  29	  28
        752	  28	  28
        753	  27	  28
        754	  26	  28
        755	  25	  28
        756	  24	  28
        757	  23	  28
        758	  22	  28
        759	  22	  28
        760	  21	  28
        761	  20	  28
        762	  19	  28
        763	  19	  28
        764	  18	  28
        765	  17	  28
        766	  17	  28
        767	  16	  28
        768	  16	  28
        769	  15	  28
        770	  15	  28
        771	  15	  28
        772	  14	  28
        773	  14	  28
        774	  14	  28
        775	  14	  28
        776	  14	  28
        777	  14	  28
        778	  14	  28
        779	  14	  28
        780	  15	  28
        781	  15	  28
        782	  15	  28
        783	  16	  28
        784	  16	  28
        785	  17	  28
        786	  17	  28
        787	  18	  28
        788	  19	  28
        789	  19	  28
        790	  20	  28
        791	  21	  28
        792	  22	  28
        793	  23	  28
        794	  24	  28
        795	  25	  28
        796	  26	  28
        797	  27	  28
        798	  28	  28
        799	  29	  28
        800	  30	  28
        801	  31	  28
        802	  32	  28
        803	  33	  28
        804	  34	  28
        805	  35	  28
        806	  36	  28
        807	  37	  28
        808	  38	  28
        809	  39	  28
        810	  40	  28
        811	  41	  28
        812	  41	  28
        813	  42	  28
        814	  43	  28
        815	  44	  28
        816	  44	  28
        817	  45	  28
        818	  45	  28
        819	  46	  29
        820	  46	  29
        821	  47	  29
        822	  47	  29
        823	  47	  30
        824	  48	  30
        825	  48	  30
        826	  48	  30
        827	  48	  31
        828	  48	  31
        829	  48	  31
        830	  47	  31
        831	  47	  32
        832	  47	  32
        833	  46	  32
        834	  46	  32
        835	  46	  32
        836	  45	  32
        837	  44	  32
        838	  44	  32
        839	  43	  32
        840	  42	  32
        841	  42	  32
        842	  41	  32
        843	  40	  32
        844	  39	  32
        845	  38	  32
        846	  37	  32
        847	  36	  32
        848	  35	  32
        849	  35	  32
        850	  34	  32
        851	  33	  32
        852	  32	  32
        853	  31	  32
        854	  30	  32
        855	  29	  32
        856	  28	  32
        857	  27	  32
        858	  26	  32
        859	  25	  32
        860	  24	  32
        861	  24	  32
        862	  23	  32
        863	  22	  32
        864	  21	  32
        865	  21	  32
        866	  20	  32
        867	  20	  32
        868	  19	  32
        869	  19	  32
        870	  18	  32
        871	  18	  32
        872	  18	  32
        873	  18	  32
        874	  17	  32
        875	  17	  32
        876	  17	  32
        877	  18	  32
        878	  18	  32
        879	  18	  32
        880	  18	  32
        881	  18	  32
        882	  19	  32
        883	  19	  32
        884	  20	  32
        885	  20	  32
        886	  21	  32
        887	  21	  32
        888	  22	  32
        889	  23	  32
        890	  24	  32
        891	  25	  32
        892	  25	  32
        893	  26	  32
        894	  27	  32
        895	  28	  32
        896	  29	  32
        897	  30	  32
        898	  31	  32
        899	  32	  32
        900	  33	  32
        901	  34	  32
        902	  35	  32
        903	  36	  32
        904	  37	  32
        905	  38	  32
        906	  39	  32
        907	  40	  32
        908	  41	  32
        909	  42	  32
        910	  43	  32
        911	  44	  32
        912	  45	  32
        913	  46	  32
        914	  46	  32
        915	  47	  32
        916	  48	  32
        917	  48	  32
        918	  49	  32
        919	  49	  32
        920	  50	  32
        921	  50	  33
        922	  51	  33
        923	  51	  33
        924	  51	  33
        925	  51	  34
        926	  51	  34
        927	  51	  34
        928	  51	  34
        929	  51	  35
        930	  51	  35
        931	  51	  35
        932	  50	  35
        933	  50	  35
        934	  49	  35
        935	  49	  35
        936	  48	  35
        937	  48	  35
        938	  47	  35
        939	  47	  35
        940	  46	  35
        941	  45	  35
        942	  44	  35
        943	  43	  35
        944	  43	  35
        945	  42	  35
        946	  41	  35
        947	  40	  35
        948	  39	  35
        949	  38	  35
        950	  37	  35
        951	  36	  35
        952	  35	  35
        953	  34	  35
        954	  33	  35
        955	  32	  35
        956	  31	  35
        957	  30	  35
        958	  29	  35
        959	  29	  35
        960	  28	  35
        961	  27	  35
        962	  26	  35
        963	  25	  35
        964	  25	  35
        965	  24	  35
        966	  24	  35
        967	  23	  35
        968	  23	  35
        969	  22	  35
        970	  22	  35
        971	  21	  35
        972	  21	  35
        973	  21	  35
        974	  21	  35
        975	  21	  35
        976	  21	  35
        977	  21	  35
        978	  21	  35
        979	  21	  35
        980	  21	  35
        981	  22	  35
        982	  22	  35
        983	  23	  35
        984	  23	  35
        985	  24	  35
        986	  24	  35
        987	  25	  35
        988	  26	  35
        989	  26	  35
        990	  27	  35
        991	  28	  35
        992	  29	  35
        993	  30	  35
        994	  31	  35
        995	  32	  35
        996	  33	  35
        997	  34	  35
        998	  35	  35
        999	  36	  35
       1000	  37	  35
       1001	  38	  35
       1002	  39	  35
       1003	  40	  35
       1004	  41	  35
       1005	  42	  35
       1006	  43	  35
       1007	  44	  35
       1008	  45	  35
       1009	  46	  35
       1010	  46	  35
       1011	  47	  35
       1012	  48	  35
       1013	  49	  35
       1014	  50	  35
       1015	  50	  35
       1016	  51	  35
       1017	  52	  35
       1018	  52	  35
       1019	  53	  36
       1020	  53	  36
       1021	  53	  36
       1022	  54	  36
       1023	  54	  37
       1024	  54	  37
       1025	  54	  37
       1026	  54	  37
       1027	  54	  38
       1028	  54	  38
       1029	  54	  38
       1030	  54	  38
       1031	  54	  38
       1032	  53	  38
       1033	  53	  38
       1034	  53	  38
       1035	  52	  38
       1036	  52	  38
       1037	  51	  38
       1038	  50	  38
       1039	  50	  38
       1040	  49	  38
       1041	  48	  38
       1042	  48	  38
       1043	  47	  38
       1044	  46	  38
       1045	  45	  38
       1046	  44	  38
       1047	  43	  38
       1048	  42	  38
       1049	  41	  38
       1050	  40	  38
       1051	  39	  38
       1052	  38	  38
       1053	  37	  38
       1054	  36	  38
       1055	  35	  38
       1056	  34	  38
       1057	  34	  38
       1058	  33	  38
       1059	  32	  38
       1060	  31	  38
       1061	  30	  38
       1062	  29	  38
       1063	  29	  38
       1064	  28	  38
       1065	  27	  38
       1066	  27	  38
       1067	  26	  38
       1068	  26	  38
       1069	  25	  38
       1070	  25	  38
       1071	  25	  38
       1072	  24	  38
       1073	  24	  38
       1074	  24	  38
       1075	  24	  38
       1076	  24	  38
       1077	  24	  38
       1078	  24	  38
       1079	  24	  38
       1080	  25	  38
       1081	  25	  38
       1082	  25	  38
       1083	  26	  38
       1084	  26	  38
       1085	  27	  38
       1086	  27	  38
       1087	  28	  38
       1088	  29	  38
       1089	  29	  38
       1090	  30	  38
       1091	  31	  38
       1092	  32	  38
       1093	  33	  38
       1094	  34	  38
       1095	  35	  38
       1096	  36	  38
       1097	  37	  38
       1098	  38	  38
       1099	  39	  38
       1100	  40	  38
       1101	  41	  38
       1102	  42	  38
       1103	  43	  38
       1104	  44	  38
       1105	  45	  38
       1106	  46	  38
       1107	  47	  38
       1108	  48	  38
       1109	  49	  38
       1110	  50	  38
       1111	  51	  38
       1112	  51	  38
       1113	  52	  38
       1114	  53	  38
       1115	  54	  38
       1116	  54	  38
       1117	  55	  38
       1118	  55	  38
       1119	  56	  39
       1120	  56	  39
       1121	  57	  39
       1122	  57	  39
       1123	  57	  40
       1124	  57	  40
       1125	  58	  40
       1126	  58	  40
       1127	  58	  41
       1128	  57	  41
       1129	  57	  41
       1130	  57	  41
       1131	  57	  41
       1132	  57	  41
       1133	  56	  41
       1134	  56	  41
       1135	  55	  41
       1136	  55	  41
       1137	  54	  41
       1138	  54	  41
       1139	  53	  41
       1140	  52	  41
       1141	  51	  41
       1142	  51	  41
       1143	  50	  41
       1144	  49	  41
       1145	  48	  41
       1146	  47	  41
       1147	  46	  41
       1148	  45	  41
       1149	  44	  41
       1150	  43	  41
       1151	  42	  41
       1152	  41	  41
       1153	  40	  41
       1154	  39	  41
       1155	  38	  41
       1156	  38	  41
       1157	  37	  41
       1158	  36	  41
       1159	  35	  41
       1160	  34	  41
       1161	  33	  41
       1162	  32	  41
       1163	  32	  41
       1164	  31	  41
       1165	  30	  41
       1166	  30	  41
       1167	  29	  41
       1168	  29	  41
       1169	  28	  41
       1170	  28	  41
       1171	  28	  41
       1172	  27	  41
       1173	  27	  41
       1174	  27	  41
       1175	  27	  41
       1176	  27	  41
       1177	  27	  41
       1178	  27	  41
       1179	  27	  41
       1180	  28	  41
       1181	  28	  41
       1182	  28	  41
       1183	  29	  41
       1184	  29	  41
       1185	  30	  41
       1186	  30	  41
       1187	  31	  41
       1188	  32	  41
       1189	  33	  41
       1190	  33	  41
       1191	  34	  41
       1192	  35	  41
       1193	  36	  41
       1194	  37	  41
       1195	  38	  41
       1196	  39	  41
       1197	  40	  41
       1198	  41	  41
       1199	  42	  41
       1200	  43	  41
       1201	  44	  41
       1202	  45	  41
       1203	  46	  41
       1204	  47	  41
       1205	  48	  41
       1206	  49	  41
       1207	  50	  41
       1208	  51	  41
       1209	  52	  41
       1210	  53	  41
       1211	  54	  41
       1212	  54	  41
       1213	  55	  41
       1214	  56	  41
       1215	  57	  41
       1216	  57	  41
       1217	  58	  41
       1218	  58	  41
       1219	  59	  42
       1220	  59	  42
       1221	  60	  42
       1222	  60	  42
       1223	  60	  43
       1224	  60	  43
       1225	  60	  43
       1226	  61	  43
       1227	  61	  44
       1228	  60	  44
       1229	  60	  44
       1230	  60	  44
       1231	  60	  44
       1232	  60	  44
       1233	  59	  44
       1234	  59	  44
       1235	  58	  44
       1236	  58	  44
       1237	  57	  44
       1238	  57	  44
       1239	  56	  44
       1240	  55	  44
       1241	  54	  44
       1242	  54	  44
       1243	  53	  44
       1244	  52	  44
       1245	  51	  44
       1246	  50	  44
       1247	  49	  44
       1248	  48	  44
       1249	  47	  44
       1250	  46	  44
       1251	  45	  44
       1252	  44	  44
       1253	  43	  44
       1254	  42	  44
       1255	  41	  44
       1256	  40	  44
       1257	  40	  44
       1258	  39	  44
       1259	  38	  44
       1260	  37	  44
       1261	  36	  44
       1262	  35	  44
       1263	  35	  44
       1264	  34	  44
       1265	  33	  44
       1266	  33	  44
       1267	  32	  44
       1268	  32	  44
       1269	  31	  44
       1270	  31	  44
       1271	  31	  44
       1272	  30	  44
       1273	  30	  44
       1274	  30	  44
       1275	  30	  44
       1276	  30	  44
       1277	  30	  44
       1278	  30	  44
       1279	  30	  44
       1280	  31	  44
       1281	  31	  44
       1282	  31	  44
       1283	  32	  44
       1284	  32	  44
       1285	  33	  44
       1286	  33	  44
       1287	  34	  44
       1288	  35	  44
       1289	  35	  44
       1290	  36	  44
       1291	  37	  44
       1292	  38	  44
       1293	  39	  44
       1294	  40	  44
       1295	  41	  44
       1296	  42	  44
       1297	  43	  44
       1298	  44	  44
       1299	  45	  44
       1300	  46	  44
       1301	  47	  44
       1302	  48	  44
       1303	  49	  44
       1304	  50	  44
       1305	  51	  44
       1306	  52	  44
       1307	  53	  44
       1308	  54	  44
       1309	  55	  44
       1310	  55	  44
       1311	  56	  44
       1312	  57	  44
       1313	  58	  44
       1314	  59	  44
       1315	  59	  44
       1316	  60	  44
       1317	  61	  44
       1318	  61	  44
       1319	  62	  45
       1320	  62	  45
       1321	  62	  45
       1322	  63	  45
       1323	  63	  46
       1324	  63	  46
       1325	  63	  46
       1326	  63	  46
       1327	  63	  47
       1328	  63	  47
       1329	  63	  47
       1330	  63	  47
       1331	  63	  47
       1332	  62	  47
       1333	  62	  47
       1334	  62	  47
       1335	  61	  47
       1336	  61	  47
       1337	  60	  47
       1338	  59	  47
       1339	  59	  47
       1340	  58	  47
       1341	  57	  47
       1342	  56	  47
       1343	  56	  47
       1344	  55	  47
       1345	  54	  47
       1346	  53	  47
       1347	  52	  47
       1348	  51	  47
       1349	  50	  47
       1350	  49	  47
       1351	  48	  47
       1352	  47	  47
       1353	  46	  47
       1354	  45	  47
       1355	  44	  47
       1356	  43	  47
       1357	  42	  47
       1358	  41	  47
       1359	  41	  47
       1360	  40	  47
       1361	  39	  47
       1362	  38	  47
       1363	  37	  47
       1364	  37	  47
       1365	  36	  47
       1366	  35	  47
       1367	  35	  47
       1368	  34	  47
       1369	  34	  47
       1370	  34	  47
       1371	  33	  47
       1372	  33	  47
       1373	  33	  47
       1374	  33	  47
       1375	  33	  47
       1376	  33	  47
       1377	  33	  47
       1378	  33	  47
       1379	  33	  47
       1380	  33	  47
       1381	  34	  47
       1382	  34	  47
       1383	  34	  47
       1384	  35	  47
       1385	  35	  47
       1386	  36	  47
       1387	  37	  47
       1388	  37	  47
       1389	  38	  47
       1390	  39	  47
       1391	  40	  47
       1392	  41	  47
       1393	  41	  47
       1394	  42	  47
       1395	  43	  47
       1396	  44	  47
       1397	  45	  47
       1398	  46	  47
       1399	  47	  47
       1400	  48	  47
       1401	  49	  47
       1402	  50	  47
       1403	  51	  47
       1404	  52	  47
       1405	  53	  47
       1406	  54	  47
       1407	  55	  47
       1408	  56	  47
       1409	  57	  47
       1410	  58	  47
       1411	  59	  47
       1412	  60	  47
       1413	  61	  47
       1414	  61	  47
       1415	  62	  47
       1416	  63	  47
       1417	  63	  47
       1418	  64	  47
       1419	  64	  47
       1420	  65	  48
       1421	  65	  48
       1422	  65	  48
       1423	  66	  48
       1424	  66	  49
       1425	  66	  49
       1426	  66	  49
       1427	  66	  49
       1428	  66	  50
       1429	  66	  50
       1430	  66	  50
       1431	  65	  50
       1432	  65	  50
       1433	  65	  50
       1434	  64	  50
       1435	  64	  50
       1436	  63	  50
       1437	  63	  50
       1438	  62	  50
       1439	  61	  50
       1440	  60	  50
       1441	  60	  50
       1442	  59	  50
       1443	  58	  50
       1444	  57	  50
       1445	  56	  50
       1446	  55	  50
       1447	  54	  50
       1448	  53	  50
       1449	  53	  50
       1450	  52	  50
       1451	  51	  50
       1452	  50	  50
       1453	  49	  50
       1454	  48	  50
       1455	  47	  50
       1456	  46	  50
       1457	  45	  50
       1458	  44	  50
       1459	  43	  50
       1460	  42	  50
       1461	  41	  50
       1462	  41	  50
       1463	  40	  50
       1464	  39	  50
       1465	  39	  50
       1466	  38	  50
       1467	  37	  50
       1468	  37	  50
       1469	  37	  50
       1470	  36	  50
       1471	  36	  50
       1472	  36	  50
       1473	  35	  50
       1474	  35	  50
       1475	  35	  50
       1476	  35	  50
       1477	  35	  50
       1478	  35	  50
       1479	  36	  50
       1480	  36	  50
       1481	  36	  50
       1482	  36	  50
       1483	  37	  50
       1484	  37	  50
       1485	  38	  50
       1486	  38	  50
       1487	  39	  50
       1488	  40	  50
